Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
798,16,0.107,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",집값 물가 잡는게 최고의 복지다,영아수당 지급
826,16,0.107,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",육아휴직을안해주는회사는 그에대한대책은무조건    복지좋은곳으로가라    그럴것이  아니라육아휴직이란복지가  없는회사에서일할시에   어떻게하겠다  그런  플랜비도있어야   정책아닌가요,영아수당 지급
332,16,0.1051,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",이게 지금 혹시 출산장려책인가  이게 문제가아니자나     아효,영아수당 지급
1939,16,0.1049,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",하다 하다 오세훈 별지럴을 다하는군 니돈으로 주면 아무말안한다,영아수당 지급
517,16,0.1045,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",평생 그런 돈 눈으로 보지도 만져보지도 못한 윤씨가 모든일을 돈으로 해결 하려드는구나 보수를 떠나 나라의 앞날이 어둡다,영아수당 지급
440,16,0.1043,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",현실을 모르네 ㅎㅎ,영아수당 지급
501,16,0.1038,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",이게 뭐지 ㅋㅋㅋ 이게 복지여 뭐여,영아수당 지급
887,16,0.1032,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",입만 나불나불,영아수당 지급
1836,16,0.1032,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",이런 것보다 국가가 제공하는 돌봄의 질을 올리고 확대하는 게 출산율에도 도움되고 국민에게도 복지로 느껴진다 출산율이 줄어드는 원인은 사람마다 동일하지 않고 다양하다 애볼 시간이 안나는 맞벌이 부부 경제적으로 쪼들리는 부부 자식 낳고 키우는 것보다 자기 삶에 투자하고 싶은 부부 등등 이걸 거의 해결할 수 있는 게 돌봄을 국가가 해주는 거다 요새 양육수당 세자녀복지 이런 거 엄청 많은데도 출산율 해결안된다 자꾸 근시안적인 정책하짐말고 국가적으로 질좋은 공공돌봄시설을 대거 지어서 운영하는 게 출산율과 국민에 도움이 된다,영아수당 지급
2062,16,0.1032,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",일하고 세금내다가 육아휴직해서 고용보험에서 받는 것을 가지고 중복 지원받고 싶으면 그만두라는건가,영아수당 지급
1574,16,0.1022,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",잘하고  있다미래의 꿈인  청년만  챙겨라 그러면 대한민국이  살아날 것이다다들 청년들을  위해  세금 좀  많이 많이  내주세요,영아수당 지급
254,16,0.102,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",저출산 대책으로 지금까지 어마무시하게 세금 꼬라 박았지만 아직도 헛발질이네 세에서 세까지 돈 얼마나 든다고 그 기간만 주냐고아직 나랏님들 정신 못차린걸 보니 미래가 암울하네,영아수당 지급
1663,16,0.1014,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",아이고 웬 수작이냐 정말 포플리즘하네  어떻게 증명하려고  지출증명,영아수당 지급
985,16,0.0998,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",또 눈먼돈 질질 새나가 겠네,영아수당 지급
643,16,0.0996,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",출산으로 재테크 하라고 하네 노답,영아수당 지급
372,16,0.0979,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",네 열심히 낳아서 사세요 ㅋㅋㅋㅋ 난 안낳을테니 ㅋㅋㅋ,영아수당 지급
547,16,0.0939,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",아 빨리낳아야하는데 여자가없다,영아수당 지급
1965,16,0.0901,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",진짜 제대로 미쳤다   문정부 포플리즘이라 개거품 물던입들 뭐라 말해봐라,영아수당 지급
173,16,0.0886,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",전정권 집권 년간 한국 출산율 세계 최저인거 뉴스로 내보내면서 난리법썩만 부림  한국 여성단체 후원해주면서 표만 확보하고 여성을 사회적 약자이자 피해자로 본다면서 여성의 편인 것처럼 감성팔이만 함 육아의 가장 큰 문제인  양육시 생활고 문제와  여성의 경력 단절은 뭐하나 해결해 볼 액션도 안취했다 난 이 정책이 훌륭한지 미흡한지 아직 모르겠지만 액션을 취하고 시도해보는 것부터가 긍정적이라고 본다 뭐든지 정책을 시행하면서 미흡한 점 수정해가면 된다 시도조차 안한 석보다용기있다고 봄,영아수당 지급
386,16,0.0885,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",문통때 재정방만하다고 까더니 본인도 펑펑,영아수당 지급
1932,16,0.0885,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",오세후니 빨갱이네 국민의힘 쌍도 놈들이 표팔이 빨갱이의 전형이지,영아수당 지급
193,16,0.0885,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",집값 폭락하면 혼인출산은 자연스럽게 올라간다 한심한 퍼주기 복지는 그만둬라,영아수당 지급
153,16,0.0885,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",그냥 애낳으면 명 억 명 억 시원하게 쏴줘라,영아수당 지급
585,16,0.0885,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",세금공제만 늘고 왜 국민복지 한다고 출산이런것에 생생내는 현실이 되는지나라에 필요한것이 뭔지 제발 경제와살림에 부탁드려요ㅜㅜ,영아수당 지급
512,16,0.0885,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",그래서 부모급여 소급하냐 안하냐,영아수당 지급
558,16,0.0869,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",억씩줘라,영아수당 지급
343,16,0.0869,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",우리 아기는 내년에 만 세인데 ㅎㅎ 그래도 이런 지원 찬성합니다,영아수당 지급
383,16,0.0864,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",만명대도 깨져서 개판이고 애 기저귀 한번 안갈아본 인간들이 댓글 쓰는게 기가차고 코로나 이후 육아 안해본 인간들이 라떼는 시전하는거도 어이가 없다,영아수당 지급
947,16,0.0856,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",아이 돌봄 지원예산은 늘리면 좋겠지 하지만 그걸로 출산율 높일 수 있을까 그것 보다 결혼 출산 육아 각 단계별로 부모에게 의무교육을 시키고 부모가 필요시 다양한 서비스를 실시간으로 받을 수 있는 지식정보 지원 서비스가 절실하다 아이 양육하는게 너무 어렵지 않도록 최대한 지원해야 한편으로 출산하지 않은 여성과 병역면제 남성에게 병역의무의 부담을 지워서 형평성을 맞춰줘야 한다 여성의 경우 세까지 결혼하면 병역 연기를 허용하고 세까지 출산하면 병역을 면제시켜 주는 게 좋을 듯,영아수당 지급
1737,16,0.0853,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",나도 조카 둘 오년을 매일 봤는데 이거 증거는 뭘로 할건데이걸  정책이라고  내놨냐,영아수당 지급
1539,16,0.0853,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",돈만주면다냐 오줄아 일자리를 만들어라 미국에 다 투자하지말고 오줄아,영아수당 지급
1107,16,0.0848,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",초저출산 가겟네,영아수당 지급
695,16,0.0848,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",푼돈을 쥐어주고 미래를 송두리째 빼앗아갔지 악마다 너네는,영아수당 지급
816,16,0.0824,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",육아휴직은 기업도 노동자도 둘다 부담스러운 정책이다 휴직이후 복직할때 자리없으면 누굴 탓해야 하며 휴직동안 자리 비우면 누가 그 일을 하냐 그냥 애 놓으면 돈주는거 이런거 합쳐서 어린이집에 몰빵해서 교사 처우개선하고 시간 운영할 수 있는 구조를 만들어라,영아수당 지급
904,16,0.0824,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",똥싼바지그만 혈세축내고 내려와라여기저기 공사벌려지인들 하청주면서 혈세빼먹지말고,영아수당 지급
753,16,0.0812,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",좋은정책이다,영아수당 지급
637,16,0.0805,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",뭐가문제인지도 모르는 무능한 정부ㅉㅉ,영아수당 지급
1715,16,0.0796,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",아휴 정책이   돈뿌리는 정책이네육아조력자가있음 지원해즐게 아니라조력자가  없는 사람을 도와줘야지할미니할아버지 배우자없는 혼자키으는 가정을 도와야지가족끼리 서로돌볼 여건되는 사람보다없어서 사람을 고용할수밖에 없는 사람한테 지원을 해주세요,영아수당 지급
1582,16,0.0783,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",그돈으로 유치원 유아원 선생님들 월급이나 더 지원해주세요 알아서 선생님들 처우도 올라가면 저절로 해결될듯,영아수당 지급
652,16,0.0761,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",세미만 자녀 세액공제나 부활해주셔요출산유도 정책과 부합하다고 생각합니다,영아수당 지급
242,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",집값이나 잡으세요,영아수당 지급
650,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",명당 만원지원,영아수당 지급
642,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",저출산해결은 정상적인 집값 과 걱정없이 믿고 맡길 수 있는 어린이집 유치원 증대가 필수야돈 이 중요한게아니고 돈으로만 해결하려하지마,영아수당 지급
218,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",출산이 애국하는 시대라 ,영아수당 지급
687,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",이런인간이 대통령이라니 한심하다 대청년들 일도안하는데돈을왜주냐 멍청한 문재앙아 한심한인간아,영아수당 지급
504,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",지금것 출산장려금 조가랑 퍼부어봐도 소용없다그냥 다집어 치우고 자식둘 낳으면 평 평생주택 하나주면 다 놓는다,영아수당 지급
154,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",이런거 말고 집값을내려,영아수당 지급
935,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",무식아 세금 축내는짓 그만하고 나라 부강하게 경제발전시켜 소득이 증가하게 되게 해서 선순환구조 만들고 자연스럽게 세금 더 걷히게 하면서 해라뭔 청와대 이전부터 쓰레기처럼 세금 축내고 군장병 백만원 월급은 또 뭐냐돈 쓰는것은 누가 못하냐벌어봐라평생 철밥 공무원이라 돈 버는 일을 못하지,영아수당 지급
905,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",집값이 높은 한  내집 마련없이 아이들 안 난다 흥부도 내 집은 있었다  다주택자 혜택주며 양산하지말고 세금매겨서 집값떨으켜라,영아수당 지급
507,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",육아용품 가격 또 오르겠네 업체들만 배불리는 정책,영아수당 지급
795,16,0.0741,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",여야국회의원 놈들은 나라빚이 얼마든 선심쓰고 또 지네들이 북치고 장구치면된다 권력에 맛이간놈들 차라리 개대가리에 경을읽지,영아수당 지급
640,16,0.0726,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",가면갈수록저출산심해질껄물가는이빠이올려놨지집도못살정도로세금으로폭동시켜놨지일자리다없애놨지남녀갈등최고치만들어놨으니참,영아수당 지급
162,16,0.0726,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",집값 교육비나 어떻게 해봐라,영아수당 지급
797,16,0.0726,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",지금 정권 같은 헬조선에서 애를 낳는다는건 대단한 용기거나 저지능이거나,영아수당 지급
1789,16,0.0726,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",머시라,영아수당 지급
1106,16,0.0726,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",말대꾸하는 주부들을 압수수색하라 윤석열 스탈,영아수당 지급
660,16,0.0726,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",돈 있는신혼 오히려 안낳는다사회가 문제지 돈없어서 안  낳겟나  올로욜로 하는데,영아수당 지급
636,16,0.0713,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",인력하고 시간하고 자금 셋다 아껴쓰니까 시스템구축에 오류가 터지지,영아수당 지급
1954,16,0.0697,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",이늠들은 현실과 동떨어져서  살고있네자식 많은 집이 돈 없는 집없어돈없고 빚많은 집은 자식도 안낳고있는데 ㅋㅋ세금으로 있는 넘들 또 지원 ㅋ,영아수당 지급
953,16,0.0654,"출산, 세, 해결, 문제, 가정, 집값, 저출산, 이, 명, 국가",복지의 사각지대가 말이어요 어중간하게 끼어서 아무것도 해당 안된다는거예요 아슬아슬하게 복지에 해당안되는 가구의 청년이라도 주거복지나 저런 청년 통장 가입가능하면 좋겠는데 말이죠,영아수당 지급
