Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
1722,9,0.0791,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",저걸 어떻게 증명할거냐고 조부모가 손주를 키운다는걸 어떻게 증명하고 어떻게 가려낼건데 진짜 돈낭비하는 정책 멍청한 오세훈 ㅉ,영아수당 지급
1890,9,0.0791,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",퍼준다고 뭐라 할때는 언제고ㅋ,영아수당 지급
1351,9,0.0788,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",대는 열라 일해서 대 애엄마랑 청년들한테 퍼주기만하냐 열라 불공평하네,영아수당 지급
1221,9,0.0782,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",이런수당은 진짜왜주는거냐 그럼그동안 애낳고 열심히일해 키운 사람들은 뼈빠지게 세금만내면되는거냐ㅡ 염병할 복지는 모두에게평등해야하는거아니냐 이노무나라는 평등이란게없어 이러니 점점후진국이되지,영아수당 지급
1429,9,0.0782,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",왜 이제 애 낳은 사람만 주나요 좀 일찍 태어나서 혜택 못받는 살 아이들도 키우느라 돈 많이드는데 애 낳으라고 너무 그쪽으로만 예산쓰는거 아닌가요 다자녀 집에도 혜택 좀 내 놓으시죠,영아수당 지급
1828,9,0.0772,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",장애인활동보조는 가족이 하게 해달라고해도부정수급위험잇다고 안된다고하더니 딱봐도 지지율 올리려는 수작 부정수급 하게끔 뻔히 보이는 이딴정책이나 펴내고 드럽게한심,영아수당 지급
1918,9,0.0769,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",이런거 할 생각말고 교통방송이나 없애라아니면 교통방송 예산 삭감하여 지원해주던지,영아수당 지급
1794,9,0.0768,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",요양보호사 활동지원사도 부정수급 수두룩한데 계획서 한두장 받는다고 해서 해결될까,영아수당 지급
259,9,0.0761,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",빚쟁이 빚 탕감해주는 뻘짓 말고 차라리 애 낳게 이런 돈이나 풀어라,영아수당 지급
308,9,0.0761,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",돈 없다더니만 차라리 장애인들 복지 지원하라,영아수당 지급
389,9,0.0748,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",복지가 점점 좋아지고있군,영아수당 지급
991,9,0.0747,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",전국으로 시행해야지 서울시에사는 사람만 특별대상인가요 사는건 다 똑같은데,영아수당 지급
1595,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",손주조카 돌봤다는 증거는 어떻게 증명 할껀데 ㅡㅡ 이거  눈먼돈 입니다 세금낭비 이돈이면 차라리 기초수급 대상자한테 더 줘라 하는 정책이 초딩보다 못하네 ㅡㅡ,영아수당 지급
52,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",신군의료수급자 등록자체가 안됨,영아수당 지급
657,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",난 이런 뉴스가 제일 싫다 다 키운 사람 소급적용 바란다,영아수당 지급
1612,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",오만가지  무엇이든 혈세만 쓰려하는구나  한심스런 생각만든다,영아수당 지급
1607,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",지방에 살면 대부분 혜택이 없다,영아수당 지급
1729,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",아이 낳으면 세에서 세 까지만 만원준다 그후론 너거들이 알아서 키워라  서울시만 돌봄수당 만눤준다 다른지역에 아이들은 다른나라애들인가 이런시덥잖은 생색내기 정책을 왜내냐,영아수당 지급
945,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",실효성이 있든 없든 간에 자꾸 이런 급여와 관련된 기초생활수급제도가 계속해서 대두되는 것을 보면 우리 사회가 많이 긍정적인 방향으로 성장한 것 같아 기쁩니다 앞으로도 이런 뉴스가 지속적으로 나와준다면 더 좋을 것 같습니다,영아수당 지급
1694,9,0.0741,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",니가좀 바주라,영아수당 지급
1618,9,0.0734,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",저 자리만 앉으면 두뇌가 없어 지나봐,영아수당 지급
1755,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",민주당 퍼준다 난리더니 미칬나,영아수당 지급
1856,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",친척끼리 교차돌봄으로 공돈 만원씩 생기겠네,영아수당 지급
940,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",물가 상승 요인 중 하나의 방안,영아수당 지급
1827,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",우리아들살살 연년생인데,영아수당 지급
768,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",우파 차배스 탄생이네  ㅋ      대한민국 베네수엘라 되는거 시간문제다   니기   이민가야지  좌파 저리가네 포률리즘  ㅋㅋ 현  을 꽂아주네,영아수당 지급
712,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",아 존나 열심히살기싫다  세금으로다나갈거 뭐하러,영아수당 지급
731,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",카악 퉷,영아수당 지급
169,9,0.0726,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",기초생활수급자 엉터리 장애인 가짜 유공자 선별해서 가려내야 합니다,영아수당 지급
772,9,0.0719,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",뭐 이제와서 또 안준다는거야,영아수당 지급
2032,9,0.0719,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",애 둘 키우고 있는데 별로 와닿진 않네,영아수당 지급
1347,9,0.0719,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",무노동무임금등신나라,영아수당 지급
1295,9,0.0713,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",우선 어린아이 하나키우면 부모들 많이 힘들어하고 돈도들고 육체적으로힘들고 신경도 많이 갑니다 그래서 애를 낳으면 내가  아이가 정상적으로 크고 잘크게 할수있는가 책임감도 있는일을 하기가 꺼려지는것이 현실입니다  이런생각하는 사람이 정상인이죠 지성을 가졋으니까요 그런사람들이 아이 하나갖는것으로 만족하거나 아이를 안낳으니 저출산으로 갈수밖에 없는것이 현실입니다 그런입장에 출산율 늘리는정책이 년 지원은 사실상 없는것과 필반 다르지않습니다 그거보고 아이 더갖겟다는 사람은 생기지 않으니까요 세까지 매달만원지원해주시면되죠,영아수당 지급
398,9,0.0713,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",돈보다는 질 좋은 양육프로그램과 공교육 개선을  사교육비가  많이 들어가는걸 아는 세대들이다어떤 나라는 학교에서 공부만 하면  월 백만원씩 주는 나라도 잇던데 덴마크인지 네덜란드인지 잘 모르겠다,영아수당 지급
1787,9,0.0713,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",서울 사는 대 가족을 위한 거네요 육아 부담을 덜어 줄 대책이라면 육아하는 부모를 지원해줘야  공평하지요 황혼육아 덕 보는 자식이 그 돈 받아 부모님  드리구요 부정수급  우려 형평성 논란이 큽니다,영아수당 지급
163,9,0.0709,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",이 정책 말이 나온지 얼마나 됐다고 바로 시행한다고 ㅉ 진짜 제대로 된 검토없이 그냥 막 하는구나,영아수당 지급
1792,9,0.0707,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",이거 확인 불가능임ㅋㅋㅋㅋㅋ 다들 세금만 타먹는거임,영아수당 지급
171,9,0.0707,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",이 멍충이들은 아직도 돈 주면 애낳을거라고 생각하네 세세지원이야 없는것보단 낫지만 키우고 있는 사람들이 수월해져야 키울만하겠다 하고 자전적으로 굴러가지,영아수당 지급
46,9,0.0707,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",시스템 바꾸는 것도 돈이다 돈없이 되는것이 하나도없는데 쓰던 시스템쓰지 뭐든지 바꾸고 새로한단다 거기다 오류까지,영아수당 지급
1123,9,0.07,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",초고가주택 종부세나 이런건 겁나 깍아주던데세수가 줄어드니 당연히 서민 복지 예산 깍아야겠지 부유층이 석열이 찍은거야 얄미워도 지들 이익이니 그렇다 치는데없는놈들이 ㅋㅋㅋㅋ 지능이 가출한것도 아니고,영아수당 지급
19,9,0.0697,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",출근길 기자회견 괜히한다고 생각할듯 ㅋㅋㅋ 바닥 드러남 ㅋㅋ,영아수당 지급
727,9,0.0684,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",세금 올리가고물가는 더 뛰겠네,영아수당 지급
252,9,0.0682,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",돈으로 주지말고 물품지원 사이트를 하나 만들어서 아기용품으로 받게끔하면 좋겠다 저 돈 주면 다 술값으로 나간다,영아수당 지급
2013,9,0.0675,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",정작 어려운 사람들은 외면하고 안줘도 되는곳에 이리 돈을 풀고 있어빈민층 노인들이나 챙겨줘라,영아수당 지급
863,9,0.0675,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",미치겄다 진짜 이 미친인간들 세금을 진정 물저럼 쓰는구나 대체 이제 누가 일하냐 외국인들만 일하고 자국 청년들은 나랏돈 타쓰고 부모 등골 빼먹고 사는게 맞는거냐 이나라가 미래가 있긴 한거냐,영아수당 지급
910,9,0.0675,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",더불어공산당이나 국짐당이나 똑같은 쓰레기들 천지다음부터 정권 잡을 생각 때려치고 당 해산이나 처하고 더 이상 표심구걸 그만 하고 꺼져라더럽고 추하다 쓰레기들아,영아수당 지급
938,9,0.0675,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",닥치고 주는거 고맙습니다 하고 처 받어 이것들아,영아수당 지급
1309,9,0.0675,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",청년지원 젊은데 먼들못해 진짜 밥한끼못먹는사람많다,영아수당 지급
1415,9,0.0675,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",일자리가 없다고 투덜대는 청년들아 힘든일은 하기싫지 좋은직장만 찾으니 직장이 없겠지 정신들 좀 차려라,영아수당 지급
2004,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",세금 남아돌면 부채나 갚어 쓰잘데없는데 돈 낭비하지마라 혜택받는자 못받는자 희비갈리고 불만생긴다 본인핏줄 거두는데 국가가 왜 돈주노,영아수당 지급
1957,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",도대체  뭔 소리냐 조부모가 아이를 봐주는 건 어찌 확인할거고말이 되는 소리를 좀 해라,영아수당 지급
9,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",지돈 아니라고 따져보지도 않고 마구 질러대는구만,영아수당 지급
1779,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",또 돈푸는겨 돈으로 해결될문제가 아니라니까 아이편히키울 구조적개선에 투자해야지 저거 탈려고 얼마나 많은 불법수급이 생길려나 어떻게 일일이 체크할건데 출석도장이라도 찍게 할거야,영아수당 지급
1496,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",그라제 공짜쳐먹는애들것만  아껴도복지가능  중복과잉 복지 최대줄이고 진짜도움필요한 대상을 정교하게 파악해서 효과적으로 집행해도 어려운 사람들 혜택 가능하다고봄  재장준칙만들고 재정집행타당성 및 효율성지표를 개발해서 체계적인 관리를 통해  낭비만줄여도 얼마든 필요한곳에 복지가 가능하다,영아수당 지급
1477,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",청년이 약자구나,영아수당 지급
1328,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",아짜증나 자꾸지원하지말고 기업들살려서 일자리창출해서 일하게만들어라제발좀  좀좀좀좀  거지도아니고 빈민층자꾸퍼주니 일안하고기대서 놀쟎아  멍청한정부소리듣고싶은가봐요,영아수당 지급
733,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",제발지금부터라도 아무것도하지말아주세요 무능한거 잘알았어요 더안보여줘도돼요대통령이라는 칭호도 당신한테는 아까워요 조치제대로안해서 세월호에서 희생된 어린친구들과 국민들 백신맞춰죽이는거랑 다를께뭐가있죠 더이상 그만지ㄹ하시고 아무것도하지말고 임기끝나면 사저말고 구치소로 들어가주세요,영아수당 지급
455,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",부정선거전산조작개표기 수사하면 지지율  오르는데 ㅡ민심을 모르네,영아수당 지급
419,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",쓸데없이 돈나가는 법이 생겼네,영아수당 지급
390,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",돈이 샌다 돈이새,영아수당 지급
105,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",돈이 남아 돌고만 가난도 대물림 시키지 말아라 그깟 몇 푼 받자고,영아수당 지급
2072,9,0.0654,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",이것이야말로 포퓰리즘 나라 곧 베너수엘라 되겠네,영아수당 지급
1611,9,0.0632,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",세금 펑펑 쓴다고 기레기들이 대서특필 왜 안해,영아수당 지급
358,9,0.0632,"돈, 생각, 차라리, 막, 퍼주, 수급, 세상, 그냥, 퍼, 처",그냥 사교육을 때려잡아라 ㅅㅂㅂㅅㄷㅇ 뻘짓거리하네 집값도 때려잡고 투기꾼들 다 잡아쳐넣어,영아수당 지급
