Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
1268,17,0.0885,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",실업자들도 월 만원씩 줘라생계유지차원에서 ㅋㅋㄴ,영아수당 지급
1340,17,0.0885,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",잘하고 있다 그리고 부모급여 대상확대 하고 더 줘라 아이 출산하고 양육하는 것도 이제 사회적 비용이라 봐야 한다 국가가 소멸할 위기에 처해 있는데 아이 출산하는 가정이 국가에 기여하는 바가 매우 크다,영아수당 지급
1553,17,0.0885,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",그럼 공무집단이 말하는 사회적 강자는 누군가요 저는 사회적 강자 들이 노동조합 같은 공산주의 단체와 정치깡패 당원들과 사회를 이상한 쪽으로 몰아거는 언론인들과 사장님들과 대기업 회장들이죠거기에 딸린 근로자들까지 ,영아수당 지급
1323,17,0.0885,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",헉 ㅜㅠ 대인 나는 허리꺽어지게 세금만 내야하냐  ㅜㅜ 썩을,영아수당 지급
1220,17,0.0877,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",평생 제대로 일 안하고 세금 거의 내본적이 없는 사람은 소득이나 재산 없다고 기초연금주고 열심히 일해서 국가에 세금 많이내고 아껴쓰고 자기재산 일군 사람은 기초연금을 한푼도 안주는것은 불합리 합니다 학교급식을 학생이면 누구에게나 주듯 기초연금도 소득이나 재산 따지지말고 국민연금지급여부 상관없이 전국민에게 지급해주는것이 합리적일것 같습니다  그러면 소득재산국민연금 지급 여부를 살펴보는 사람들의 봉급예산은 절감될것이니 전체예산은 큰차이 없겠고 그래도 예산이 부족하면 세이상자 지급을 년마다 살씩 올려 세이상 지급해주면됩니다,영아수당 지급
1198,17,0.0875,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",수당을 안 줘야 일할거라는 상식적인생각을 왜 못 하는거죠 전정권 현정권 모두 청년정책 생색내기용 예산퍼붓기 그만하세요,영아수당 지급
1250,17,0.0869,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",이러니 일을 안하지,영아수당 지급
1493,17,0.0869,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",와  진짜 요즘  사람이 안구해져서 문닫는곳도 많다던데무슨 소리를 하는건저  게을러서 일 안하는거야편하게 돈벌고싶어서  차라리 그돈을  가정이  있는집에 지원 해줘라ㅡㅡ  출산 지원은 있어도  초딩고 를 위한 지원은 없다  키우는 부모들도   자식 먹여살릴꺼라고힘든데   일안하고 놀고먹는 청년들 계속 지원 해줘바라평생 놀생각만 할끼다,영아수당 지급
1372,17,0.0869,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",청년자립 이제 진짜 망조가 들었나 사지 멀쩡한 놈들 일하기 싫어서 백수짓 하는데 거기다 지원해준다고 내나이 대다 지금 세금 올라가는거 보면 한숨만 나온다 저소득층 노인분들 지원하는건 오케이다 이거야 근데 청년자립지원은 아니지,영아수당 지급
1122,17,0.0869,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",이럴거면 법인세 왜줄인거냐,영아수당 지급
200,17,0.0864,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",오세훈이 이렇게 될줄 알고 무상복지 반대에 직을 걸었지 ㅎㅎ 그래놓고 결국 자기도 포풀리즘 ㅋㅋㅋㅋㅋ,영아수당 지급
1338,17,0.0853,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",비혼 비출산 페미니즘 이제 그만 손절하고 신혼부부 정책 쏟아내라,영아수당 지급
1554,17,0.0853,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",청년  자립수당    내년도    십만원지급이    뭔가요  ,영아수당 지급
1452,17,0.0838,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",자꾸 주니까 안주면 날뛰자나 왜 자꾸 줘,영아수당 지급
1886,17,0.0833,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",저는 열시미 맞벌이 해서 저희부모님께 제 월급 절반을 드리는데 왜 서울시에서 저희같은 가정에 주는 지원은 도 없는거죠 내가 낸 세금으로 오만데 다퍼주는 정부에 너무 화가 납니다 하위 프로가 무슨 벼슬인가요,영아수당 지급
2035,17,0.0833,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",오세이돈 이딴거 하지말고 하수구 정비 예산이나 깍지말어 니땜에 죽어나간 사람이 몇인데 오쿠아맨 주제에 ㅋㅋㅋ,영아수당 지급
1049,17,0.0828,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",ㅋㅋㅋ 보수정권 지지하면서 복지를 바라는거는 좀 심하게 멍청한거지 새마을운동 안하는게 어디냐,영아수당 지급
1926,17,0.0819,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",아니 제의 인생을 먼원에 퉁치네 노인도 일하면 한달에 은 벌어 그걸 집에서 돌보면 만원 지원,영아수당 지급
1591,17,0.0819,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",아동수당 양육수당 영아수당에 이제는 육아돌봄수당 수혜자가 너무 중복으로 겹친다는 생각은 안드니 조부모 친인척이 돌보는지 부모가 돌보는지는 어떻게 증명할지 무료급식 반대하더니 부정수급으로 세금 줄줄 세나갈게 뻔히 보이는데 이걸 한다고 이건 아니라고 본다,영아수당 지급
741,17,0.0808,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",이제 입 다물어라필요없다,영아수당 지급
896,17,0.0797,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",쳥년도약계좌 등 기타 복지급여와 지원금 줄인 돈으로    급여 신설하는   조삼모사식 생색내기용 돌려막기 ㅋㅋㅋ 국민들을 원숭이 취급하는 윤무식과 국짐 것들 ㅉㅉ,영아수당 지급
914,17,0.0771,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",나는군번  이병원 일병 원 상병원 병장 원 정도에 보너스  ㅋㅋ   담배는 급여때 구매가능한 갑에 원  보너스달 기분조았는데 ㅋㅋ 치약치솔비누 주기적으로 무료제공,영아수당 지급
1986,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",차기 대선깜이다 잘하십니다,영아수당 지급
1969,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",저런 생각을 할수 있나쓸데없는 돈을 퍼주네 자기돈아니라고 막막 쑤는구나,영아수당 지급
793,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",결국 선심쓰는척하면서 건보료더떼가는거네 양아치들,영아수당 지급
878,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",모든 공약은 현금살포공약 최악이다,영아수당 지급
388,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",초중고가 젤많이 들어가 이 미친정부야,영아수당 지급
1126,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",참나 바랄것을 바래야지 대 통령에 대 대 대 대가 받치는 사람이 개월 대 대가 눈에 보이나 죽기전에 지들만 쳐묵쳐묵하고 살다 겠지,영아수당 지급
1075,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",아이들 정책까지 건드리네 진짜 미친거같다,영아수당 지급
227,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",아주 신나겠다 ,영아수당 지급
403,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",언제부터 애새끼 키우는데 나라세금 투입을했냐부모가 알아서 할일이다나라는 차라리 안정된 직장을 부모에게 제공하고사교육비 없애고 부동산 안정화에 총력을 다해라그럼 알아서 다 애 낳는다년간 조 투입하고도 출산률 떨어지는 이유다 알지 않어 왜 또 눈가리고 아웅이야그럼에도 불구하고면 그때나 지원해라,영아수당 지급
1301,17,0.0741,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",나라에서 쫌 퍼주지마라 그래서 더 일안하는건줄 모르나ㅋㅋㅋㅋㅋ문제해결책을 줘야지,영아수당 지급
1144,17,0.0726,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",겁나 열받네,영아수당 지급
1311,17,0.0726,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",답이 없네,영아수당 지급
1980,17,0.0726,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",오세훈이 급식때문에 큰 고초를 겪더니 복지에 민감해졌네  너무 앞서간 복지 같은데 그래도 오세훈시장 응원합니다,영아수당 지급
1041,17,0.0726,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",청와대 나두고 용산 이전 하면서 창조적으로 뒷돈 챙기는 아주 대놓고 도둑질하는  이전 비용이 몇천억  앞에서 국민 위하고 경제 어렵다고 아낀다고 하고 뒤에선 명품 가구에 가전제품  집기 건물 증축에 이사비에 공사는 지인업체 를 통해 해처먹고  탄핵합시다,영아수당 지급
1656,17,0.0726,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",이런짓 하지마라,영아수당 지급
137,17,0.0726,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",요람에서 무덤까지라는 영국 복지제도를 그대로 적용해도 될까 말까인데쩝,영아수당 지급
1056,17,0.0719,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",믿을 사람을 믿어야지 ㅋㅋㅋㅋ 윤석열은 딱 봐도 무능력에 지 욕심만 많아보이는데 어쩌겠어요 윤석열을 찍은 찍들을 원망해야지,영아수당 지급
427,17,0.0719,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",세금낼 후손이 없으니 돈을 막 뿌리는구나애  셋 키우면서 지원이라고는 없이 키워놓으니 이젠 탱자탱자 노는 젊은것들이랑 돈많은 것들한테줄 돈까지 내가 빨린 세금으로 충당 ㄷㄷ,영아수당 지급
1504,17,0.0719,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",보니까 청년 자립수당은 아동양육시설이나 가정위탁 등의 기관에서 보호 종료된 분들께 드리는건데,영아수당 지급
1507,17,0.0713,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",가만보면 문재인 복지포퓰리즘정책  상속한거같네  욕하면서  배운건가,영아수당 지급
1619,17,0.0713,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",만명이 넘는다며 부당수급은 어떻게 할껀데 보육시설 늘려주고 저녁까지 돌봄할수 있게 보육 교사들 월급이나 개선해줘라 제발 쓸데없는 생각하지말고 나도 삼촌이다 돌보지도 않는데 이런 정책나오면 바로 신청할꺼다,영아수당 지급
820,17,0.0713,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",이미 다 키웠다,영아수당 지급
586,17,0.0705,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",세부터세까지만원씩지급하라,영아수당 지급
749,17,0.0705,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",이영은  소급적용 주장 안하나요,영아수당 지급
197,17,0.0687,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",이미 기르고있는 학생이 돈많이 들어간다 초중고엄마는 수당없냐 그냥 다주지마라 짜증나니까,영아수당 지급
304,17,0.0684,"수당, 복지, 뭐, 지금, 노인, 자립, 알, 아주, 아동, 도",서렬이는할줄아는게뭐냐돈뿌리구거짖말하구,영아수당 지급
