Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
1979,11,0.0869,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",왜 남의 아이를 조부모가 키우는데 아까운 내 세금을 이런 댓글이 많은데 그렇게 따지면 어린이집 유치원에 들어가는 세금을 왜 내돈으로 와 다를게 없다  인구감소 국가에서 너나 따지고 있을때가 아니다 이건 오세훈이 잘하는거라 본다 인구감소에 여야없고 진보보수 없다 궁극적으로 노인요양원도 모두 간호사나 조무사로 교체하고 국가가 상당부분 책임져야 한다 물론 세금을 더 걷어야 하고 복지사회로 가야한다 우리가 가야할 길은 유럽식 복지지 미국식 각자도생이 아니다 물론 세금충들은 확실히 잡아야하고,영아수당 지급
1555,11,0.0864,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",무직이면 수당받고 일하면 안주는거지소액 급여 알바는 없어지겠군차라리 투명한 봉급자 자기개발 또는 복지금으로 지원금주면 더 좋지않겠냐,영아수당 지급
491,11,0.0864,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",정말  돈이 남아돌아가는구나 돈도 좀 제대로써라 이런다고 인구가 배로 늘어나나  진짜  세금내는 나자신이 한심해지는구나,영아수당 지급
644,11,0.0864,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",아니 저출산 핵심을 모르고 있구나출산 후 여성 경력단절 해소출산 후 어린이집 수요 운영시간 등의 문제야근하면 누가 퇴원시키나그냥 노답,영아수당 지급
180,11,0.0853,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",정책이 훗날 세금걷어내려고 개돼지처럼 사육하는거여  왜냐 점점 세금낼 애들이 부족하니까 정책이 다 그쪽으로 쏠려있지 액면은 좋은 취지같지만 결국 개돼지 사육해서 나중에는 잡아먹는 그런 형상이다,영아수당 지급
324,11,0.0848,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",군인들 월급 올릴생각말고 중국에들 대고 무기 찍어내는데 군함 한척이라도 더뽑고 인구절벽 지원금을 늘려서라도 지연 시켜야된다이 칠푼아,영아수당 지급
909,11,0.0848,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",출산율 절벽의 본질은 남녀 성평등 여성 우위 사회 폐미들의 난립으로 발생한 건데 이런 정책은 아무리 돈을 쏟아 부워도 밑 빠진 독에 물 붇기고 출산율른 안 오름 여성은 본능적으로 자신과 평등한 상대가 아니라 자신보다 우월한 남성이랑 가정을 꾸리고 싶어 한다 공산주의가 망한 이유가 인간의 근본작인 본질을 잘 이해하지 못 했기 때문이야,영아수당 지급
651,11,0.0844,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",년생 세 영아 차별 잊지않겠다 참 맘에 들지않는다,영아수당 지급
2036,11,0.0844,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",서울 예산많다고 자랑하는것도 아니고 타 시도에 사는사람은 복지혜택에 차별만 생기는데 뭐하는건지,영아수당 지급
689,11,0.0838,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",누구돈으로 퍼주고 생색은 니가내냐,영아수당 지급
1652,11,0.0838,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",어이없군 월 이란다,영아수당 지급
277,11,0.0838,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",이정책 욕하는것들은 대한민국 그냥 인구 소멸되고 중국이나 북한 공산국가에 나라 바치길 원하는 쓰레기들일거다,영아수당 지급
1721,11,0.0833,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",반대다,영아수당 지급
828,11,0.0833,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",첫달  둘째달  셋째달  입니다,영아수당 지급
1259,11,0.0833,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",요즘애들 멘탈이 너무 약하다쫌만 힘들면 관두고 편한일만 찾고 대기업 공무원아니면 안가려고하니 문제인거지 사지멀쩡한놈들을 왜 도와주냐,영아수당 지급
994,11,0.0824,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",왜서울만지방은국민들아니고세금안내나,영아수당 지급
89,11,0.0818,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",또 돈퍼주는 정책인가 에휴돈퍼줘서 지지율 올리려고하나,영아수당 지급
1911,11,0.0799,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",오세훈도 별다를게 없네,영아수당 지급
1098,11,0.0799,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",애가없으니 고충을알겟니 설상있다하더라도 알것같니,영아수당 지급
831,11,0.0794,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",육아휴직때문에 대체인력 뽑지도못하는 중소기업은 진짜 이런거땜에 부글부글된다 출산휴가쓰고 육아휴직쓰고 갑자기 육휴 끝나는 시점인줄알고 전화받았더니 둘째 낳았대 ㅋㅋㅋ출산휴가 또 쓰고 또 육아휴직 거진 년반을 대체인력 못뽑아서 다 뒤질 지경인데 이번달말까지인 직원이 어제 전화와서 저 복귀 안한다고 사직서 내겠데 ㅋㅋ근데 거기에 실업급여 탈수있게 권고사직처리해달라고 하네 진짜 욕 나오더라 실제 겪어보니,영아수당 지급
1769,11,0.0791,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",한심한 정책,영아수당 지급
1881,11,0.0788,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",뭐만하면 아주 소득기준으로 나누는데걍 다해줘야 공평한거 아니요 퍼위로 벌어도 빠듯한데,영아수당 지급
1581,11,0.0774,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",아 정책이라구  참 초딩스럽니다,영아수당 지급
1962,11,0.0741,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",차기 준비를 서울시민 돈으로 하네 정부에서 부모월급도 준다는데 대체 이번엔 서울채를 얼마나 발행하시게,영아수당 지급
792,11,0.0741,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",주는건 찬성 대신 집마다 첫째만 줘라 여러명 줘야 외국인만 좋은 일,영아수당 지급
1307,11,0.0741,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",누가 달라고 하지도 않았는데 나라가 왜 이렇게도 퍼주는지자립심도 없는 청년세대,영아수당 지급
1910,11,0.0741,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",돈퍼주기는 더듬당이나 국짐이나 내로남불,영아수당 지급
1995,11,0.0741,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",애보는 걸 어떻게 증명하나 미친 짓거리하고 있네,영아수당 지급
1975,11,0.0741,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",건강상 손주 못키우는집도 자식들이 돈받는다고 떠맡길듯 이런정책 누구머리에서 나오는건지 진짜 답답,영아수당 지급
1622,11,0.0741,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",집에서 치매모시는재가급여는 얼마주지도않으면서그나마주던 치매수당도 없애버리면서 민생을 어떻게 본다는건지 엉망진창이여,영아수당 지급
251,11,0.0734,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",휴 인구 절벽이란 현상 때문에 이걸 반대할 수도 없고 답답하다 이게 정말 효과 있는 지원인가 후우,영아수당 지급
1840,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",오,영아수당 지급
739,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",제발 정권교체되서 깜빵가라 문재앙아 안갈려고 돈뿌리고 끝까지 치사한 정치하는구나,영아수당 지급
1834,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",그냥 아이 부모한테 주는 돈을 더 올려서 줘라 알아서 주겠지,영아수당 지급
601,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",내년에 태어날 아기 생각하니 예비엄마로서 조은 복지예요 솔직히 우리나라 남편 혼자 벌어서 세식구가 어떻게 생활합니까 월 이상 버는 직업이면 몰라도 여기에 부정적인 댓글 쓴 사람들은 지원을 받지 못했거나 올해 태어난 날 아기 부모거나 둘중에 하나일듯,영아수당 지급
755,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",좋은 정책그동안 문재앙이 쓸데없이 쏴저질러 놓은 세금 거두면 충분한 세슈도 마련될 것 같아요,영아수당 지급
956,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",도약준비금은 필요 없는 제도입니다 이미 국민취업지원제도라고 미취업자들한테 만원 지원해주는 제도가 있어요 뭐하러 똑같은 제도를 만듭니까,영아수당 지급
568,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",저게 유인책이 될것 같냐 단순 더하기도 못하는 정책이다 성장할수록  돈이 더 드는데 두돌때까지만 지원하면 누가 좋구나 하고 맘놓고 자녀계획하겠나 세까지 꾸준히 지원해라,영아수당 지급
1453,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",휴 한심하다 한심해  저런것도 복지라고  한참일할나이의 청년들을 놀고 먹으라고 세금으로 꽁돈이나주고 나라 재정이 아주 좋은가보네,영아수당 지급
2044,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",생태탕 맛있더나 요시키야,영아수당 지급
212,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",자녀 이상은 혜택 없어,영아수당 지급
1348,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",차라리 무상교육에 써라,영아수당 지급
813,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",집값때문에 결혼을 할수가 없는데 수당이 중요하나,영아수당 지급
870,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",니가 제대로 하는 일이나 있니,영아수당 지급
1000,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",뭔가 악용될수있을 소지가 충분해 보이네요,영아수당 지급
1482,11,0.0726,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",도데체 왜 돈을 못퍼줘서 난리야이돈드를 다 어디서 메꿀건데진짜  답답하다,영아수당 지급
554,11,0.0719,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",ㅂㅅ 초딩이후부터 중 고 대 ㅡ 젤 마니 들어간단다,영아수당 지급
752,11,0.0719,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",손실보상소급적용빨리집행하세요 약속은지키면서삽시다,영아수당 지급
1768,11,0.0719,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",맞벌이가 죄냐 내가 볼 수 있는 혜택은 하나도 없다,영아수당 지급
1515,11,0.0714,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",자작좀해라대는 죽어라 일해도 아무 혜택도 없이 자식부모챙기는데일안하는 청년들은 오지게 챙기네적당히해라,영아수당 지급
594,11,0.0713,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",양육비 지원 하는건 찬성 하는데 수급 조건에 한국인일것과 아이의 정기 건강 점검을 받도록 해야 한다,영아수당 지급
1545,11,0.0713,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",청년한테 돈좀주지마라 일안하고 명품사고 놀러나댕긴다,영아수당 지급
1505,11,0.0713,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",은  뭐 없나요,영아수당 지급
1938,11,0.0713,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",가짜 양육 조부모 대거 양산 하겠네,영아수당 지급
350,11,0.0713,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",일단 애 낳으라고 국가에서 꼬시는 정책 이대로 가면 노예가 없자나 ㅋ,영아수당 지급
897,11,0.0705,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",이런거 하는 거는 빨갱이들이 하는 걸로 알고 있는데 그거 아닌가요,영아수당 지급
1469,11,0.0705,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",가난을 증명해야 용돈주는 정책들 그만 좀 해라 개나소나 결혼해서 애만 낳으면 주택 한채씩 압수해서 나눠주는게 유일한 답이다 하기 싫으면 이대로 멸망하던가,영아수당 지급
1775,11,0.07,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",살아보니결혼은 미친짓이고애는 본인의 개인적인 행복과 맞바꾸어야할 희생이고그냥 혼자 편하게 살아라동물적본능에 이끌려 괜한 고생말고,영아수당 지급
283,11,0.07,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",문재앙이가 쓴 출산지원금 어디다 썻나실질적인 혜택이 우선이지 좋은정책이구만,영아수당 지급
1686,11,0.07,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",문재앙이 흉내내냐,영아수당 지급
1399,11,0.07,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",이게 다 하층민 소득 평등 사회를 위한 밑밥입니다,영아수당 지급
1580,11,0.0697,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",이거 누구 머리에서 나온 탁상 정책이냐 일단 봐줄 친척도 없는 부모들에 중위소득 프로 맞벌이 하면서 저 소득에 맞추려면 부모가 대체 뭔 일을 해야하는 거임 조부모가 자산가라서 용돈이라도 받는 꼬라지인데,영아수당 지급
1772,11,0.0692,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",이렇게 돈 퍼주니 인간들이 노력을 안하며 살지ㅡㅡ 애새끼 곱게키워 나약하게 크는거랑 뭐가 다르냐ㅡㅡ열심히 살고 능력있는 자가 더 가지는게 순리 아니냐 ㅡㅡ 돈 그만퍼줘라 에라이 사회주의,영아수당 지급
1949,11,0.0692,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",세금은 많이뜯어가고 기준소득넘는다고 혜택은 도 못받음 이게 공정이냐,영아수당 지급
66,11,0.0687,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",낳고서 잘 키울수있는 환경교육비 집값을 만들어줘야지 돈만 주고 나몰라하는 정책만 수두룩하네ㅋㅋㅋㅋㅋㅋ,영아수당 지급
1439,11,0.0684,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",고아원에서 자립하는애들 도와줘라,영아수당 지급
1782,11,0.0654,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",손주보고싶다 언제애낳을거냐해놓고  애낳고나면 자기주머니로돈이만원,영아수당 지급
1385,11,0.0654,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",둘째부터 대학까지 무상 실현해주면 좀 낳겠죠,영아수당 지급
700,11,0.0654,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",치아라 다 집어쳐라 다 필요없고 년전으로 돌려놔,영아수당 지급
633,11,0.061,"정책, 더, 인구, 자녀, 이상, 하나, 오세훈, 걸, 유치원, 엄마",인간이란 존재가 완벽하지 않기에 범죄는 근절 시킬 수가 없다 그래서 교육이 중요한것 평범한 사람은 상상도 할 수 없을 정도로 열악한 성장기를 거친 인간이 아이를 가진다면 올바른 육아가 가능할까 그들이 겪은 폭력을 되풀이하게 될 수 밖에 없는것이다 그런 사람들에게 부모로서의 올바르고 건강한 정신을 가졌는지 상담을 통해 확인하고 필요로 하는 교육과정을 통해 좋은 부모로 거듭나게 해주는 정부의 지원정책이 필요하다 이런걸 하라고 여가부를 만들어놨지만 그들은 대체 무얼하고있는가,영아수당 지급
