Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
1708,7,0.0979,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",그냥 군대 안가는 여자들 개월간 보육교사나 돌보미로 일하게해라 물론 최저임금으로,영아수당 지급
573,7,0.0963,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",잘했다,영아수당 지급
409,7,0.0955,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",대 엄마들은 그노래가 생각 납니다너의 불안한 눈빛과 ㅜㅜ아침마다 울면서 진짜 위험하다는막내딸을 앞에 앉고 동승 운전 ㅜㅜ죄송합니다 억울합니다보상해주서소살부터 살까지 육아하면서  ㅜㅜ,영아수당 지급
1749,7,0.092,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",저런 현금성복지로 낭비되는 돈만 잘 모으면 서울시립 유치원 몇 십개는 그냥 지어서 운영가능하지 않겠나,영아수당 지급
969,7,0.0901,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",왜 가다로 받아사는 사람 천지겠네,영아수당 지급
880,7,0.0901,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",고만 풀어라저런다고 출생율 높아지나 아파트가격이나 떨어뜨리면 출생율 높아진다,영아수당 지급
1701,7,0.0897,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",염병 확인하는 비용이 더들겄다,영아수당 지급
1470,7,0.0896,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",개   정책짜증난다,영아수당 지급
315,7,0.0893,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",진정 이것이 국민을 위한 정책인지 그냥 왜 선거인으로  보이는지 아런 인식을 해소하기 위해 국가는 어떻게 할 것인지 고민이 필요해 보인다 아님 아이만 낳으면 국가가 아예 카워주던지,영아수당 지급
189,7,0.0885,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이상한 지역화폐 뿌리지 말고 이런거 잘하자 아이 키울 수 있는 나라를 만들어야지 별로 가고 싶지 않는 골목상권 지원 말고,영아수당 지급
1588,7,0.0885,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",친척에게 맡기는지 어찌 판단할껀데 니가 가서 확인 할래  괜한 일거리 만들지 말고 그냥 주라,영아수당 지급
278,7,0.0881,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이런다고 노예 피라미드 하급 노동인간ㄱㅣ계가 유지될 수 있을 것 같냐 반대한다,영아수당 지급
1647,7,0.0869,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",저런것이 정책이구나 자기맘데로 현실즉시하지 못하고 차라리 아니다 말해 뭐허냐,영아수당 지급
1767,7,0.0869,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",노인 복지 한다고 필요하지도 않은 노동시키고 돈 주는 것보다 아이에게 꼭 필요한 좋은 양육환경을 만들어 줄수 있어 좋음 복지를 조금이라도 배운 사람이라면 장기적으로 봤을때 당장 사회범죄막는데 사용하는 돈 보다 어린나이에 투자하는 복지정책일수록 효과성이 크다는 걸 알 수 있음아이들에게 더 좋은 양육환걍도 만들어 줄 수 있고 노인복지도 함께 겸할 수 있는 두마리 토끼를 잡는 좋은 정책으로 사려됨 제발 당장에 것만 보지말고 복지에 대해 조금이라도 관심갖고 배운 사람이라면 좋은 아이디어라는 생각할 수 있음,영아수당 지급
783,7,0.0862,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이렇게 일관성 없이 말 바꾸는데워킹맘은 육휴 받는것도 의미 없고어떤 워킹맘이 애 낳으려고 할까요똑같이 해야지워킹맘은 육휴 받으니부모급여 없고 일 안하는사람은 부모급여 준다는게굳이 일하는사람이 애를 낳을까요완전 손해인데출산율 더 떨어지겠네요,영아수당 지급
1369,7,0.0855,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",청년 수당 이거는 납세자들이 진짜 들고 일어나야 된다,영아수당 지급
1684,7,0.0853,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이런 부응신,영아수당 지급
1929,7,0.0853,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",같은 짓거리 또 시작이네,영아수당 지급
1005,7,0.0853,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",서울시는 이렇게 지원하는데 도대체 경기도는 뭐하냐,영아수당 지급
458,7,0.0848,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",맞벌이부모가 연장보육이용하는건 좋지만 실제로 어린이집에 연장보육교사가 따로없는 경우가 많아 담임교사가 시부터 시분까지 보는지경입니다 너무힘들어요 퇴근도못하고 보육교사의 근무환경개선부터 시급합니다 연장보육교사지원 꼭 해주시길,영아수당 지급
580,7,0.0838,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",대학등록금 반값으로 좀 낮춰주십시요태어나면서부터 어린이집 유치원비 다 내고 다니고 초등저학년때는 급식비에 중학교 입학때 교복비까지 고때는 수험료도 내었고 지금은 낳기만하면 지원이라니 불쌍한 년생 매번 비껴가서 부모허리가 휩니다,영아수당 지급
1879,7,0.0838,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",그냥 나라에서 유치원 만드는게 일자리 창출이 더 되지 않을까,영아수당 지급
384,7,0.0833,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",기저귀 바우처금액상향분유바우처도입 바우처 사용매장 확대 가 더 나을듯,영아수당 지급
92,7,0.0828,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",인당 책정 금액인지요가구당 책정 금액인지요이 부분도 명확해야할 것 같습니다 가구당 기준이라면 다태아 가정에서는 부족할 것 같습니다,영아수당 지급
1988,7,0.0824,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",그걸 왜 시 재정과 국민 세금으로 주냐 지들 자식들이 줘야지 오시장 정신차리세요,영아수당 지급
1867,7,0.0824,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이건 아니죠 맞벌이에 조부모가 봐 주는 경우만 지원해 주면다른 방법으로 아이 키우는 집은요어떻게 확인할 건데요출산율을 위한 거면 다른 방법을 생각하세요,영아수당 지급
442,7,0.0824,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",연장보육 보육교사 급여는 왜 내가 아는거랑 다른거지,영아수당 지급
1634,7,0.0824,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",정권 바뀌면 쪼다짓  안할줄알았는데 하는짓이 어찌 이리도 똑같은지,영아수당 지급
544,7,0.0823,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",세 분유랑 기저기만있으면됨 돈제일 안들어가는 시기,영아수당 지급
776,7,0.0811,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",아 진짜 출산율이 이렇게 심한건안보이나 년이라도 지원금 받으면 좀 쉬어볼만도한데 결국 또 일하러 나가야되는데 태어날 애 걱정이네요ㅠ둘째는 절대 낳지말아야겠지요,영아수당 지급
1893,7,0.081,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",위의 정책이 출산율에 도움이 될까  언발에 오줌누기 도움이 됨 가짜로 도우미등록 늘것임 세금낭비 근본적인 원인을 파악하지 못하고 있다 모두다해당됨,영아수당 지급
1001,7,0.0802,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이 따위 정책을 시행한다고 헛 읏음만 나오네 고민없는 전형적인 포퓰리즘 장책,영아수당 지급
1784,7,0.0796,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",진짜 저급한 날것의 정책이구나,영아수당 지급
884,7,0.0796,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",미혼인 사람은 세금만 내냐 누군 결혼 안하고싶냐,영아수당 지급
532,7,0.0796,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",아동급여 부모급여 아주 개판이네,영아수당 지급
1728,7,0.0796,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",출산하는 가정에 혜택을주는건 찬성하나 조력자가없는 가정은 혜택을 못받고 이러는 선택적 복지는 반대합니다 그리고 조력자가 육아에 도움을 줬는지 어떻게 판별하나요 탁상공론 그만하고 현장의 목소리를 들었으면 좋겠네요,영아수당 지급
570,7,0.0789,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",일하는 워킹맘은 혜택이 아무것도 없네요세 계획하면 당장 직장은 휴직하던지 퇴사하던지  집에서 애나보라고 할 시댁과 어른들 눈총이 보나마나 뻔히 보이네요애놓을생각도없지만 놓는다해도 ㅜㅜ,영아수당 지급
732,7,0.0783,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",문재인제일잘했는것  집값배상승   한번격어보지못한세상 만든다드니 코로나세상,영아수당 지급
1608,7,0.0782,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",부정수급 많을 듯,영아수당 지급
2045,7,0.0768,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",부모가  키울수 있는 정책과 시스템을 만들라,영아수당 지급
972,7,0.0754,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",부정수급이 프로 이상될듯대표적인 세금빼먹기 정책이자 실패한 정책이 될게 뻔히 보이는데,영아수당 지급
1057,7,0.0754,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이렇게 될줄 알고 뽑은거 아녀,영아수당 지급
231,7,0.0753,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",미혼모한테는 주지마세요  혼인한 부모에게만 지급  아빠가 누군지도 모르거나 책임지지않는 미혼 모의 출생은 권장되어서는 안됩니다 미혼모등이 낳아서제대로 키우지도않고 교육도 잘 안되어 사회 문제 됩니다,영아수당 지급
28,7,0.0741,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",아이낳는게 애국여,영아수당 지급
635,7,0.0741,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",아동학대 이제 그만둬야,영아수당 지급
1093,7,0.0741,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",무슨 말인줄도 모르는 자가 하는 말을 믿으시다니요 ㅠㅠ,영아수당 지급
801,7,0.0727,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이 공약은 허경영이 한건데  자꾸  따라하네,영아수당 지급
1905,7,0.0726,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",진짜 이런 말도 안되는 법을 만들어서 스트레스 쌓이게하지마세요아이들을 왜 남에게 맡기라고 등떠미나요왜 이런 이상한법을 만들어서 아이들을 애정결핍하게만들며 남에게 맡기는게 좋은것처럼 만드나요그리고 남에게 맡길 생각도 없지만 조부모가 몸이안좋아서 부모가 키우는집은요 조부모가 멀리계셔서 부모가 키우는집은요부모가 조부모님 힘드니까 아이를 절대 안 맡기는 집은요그런사람들은요본인이 경제활동을 위해서 남에게 맡기는걸 왜 돈을 서울시에서 주나요경제활동보다 더 중요한것은 아이를 사랑으로 돌보는거에요,영아수당 지급
626,7,0.0726,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",애들이 벼슬이냐 ㅋㅋㅋ 가난과 범죄에 이어서 ㅋㅋㅋ,영아수당 지급
1288,7,0.0726,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",육아수당 기간이 너무 짧은것 같네요출산률 저조하다고 말만 하지말고 육아수당 기간 길게해서 애 낳아도 덜 힘든 사회 만들면 좋겠어요,영아수당 지급
718,7,0.0726,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",아무것도 하지마라 열받는다,영아수당 지급
1958,7,0.0726,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",돈질 오세돈아정신차려라,영아수당 지급
165,7,0.0726,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",맞벌이 외벌이 차이좀 없애면 안되냐,영아수당 지급
1033,7,0.072,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",찍들 아주 만족하고 있지요대똥령으로 최고죠부자감세하면서 노인 청년 미숙아 공공주택사업등등에서  수십억에서 몇백억까지 예산 다 깍아먹고 있죠그러면서 약자복지를 한다네요아주 잘 하고 있어요,영아수당 지급
182,7,0.0719,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이런건 잘하는 것 같다,영아수당 지급
1937,7,0.0719,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",작정하고 세금 퍼주네ㅋ,영아수당 지급
789,7,0.0713,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",산후조리원에 프로 들어간다,영아수당 지급
593,7,0.0713,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",이런 기사 뜨면 꼭 초중고 학부모들 초중고등학생이 더 많이 먹고 돈 더 든다는소리출산율 높이려는 정책인걸 모르나,영아수당 지급
577,7,0.0713,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",교육비지원을 한명당 월급으로도 올려라 현 대학생 부모들은 지원 하나도 못받았다 역차별이다 대학생들이 자립하여 사회에 빨리적응해야 결혼도하고 애도 낳고 할텐데 학비 비싸서 학자금대출 갑느라 허덕이고 또 부모는 노후준비 못하고 있고 부모님 요양병원비는 계속 나가고 중고인데 경제발전에 일조한 대는 항상 지원에서 빠지는지 명퇴 반액월급이니 차별말고 대학생부모까지 공평하게 주세요,영아수당 지급
703,7,0.0705,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",ㅋㅋㅋ 미치셨어요,영아수당 지급
58,7,0.0705,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",양육비 이행관리원에 서류 냈습니다 몇달이걸리더라도 꼭 받을꺼에요 괘씸하고 열받아서 매일매일 죽고싶은마음입니다 양육비 안주는것들은 법으로 강력하게 처벌해주세요양육비 미지급은 양육자뿐아니라 자녀에게도 엄청난 상처고통입니다영혼의 살인자같은것들,영아수당 지급
444,7,0.07,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",잘했네,영아수당 지급
1739,7,0.07,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",할미 할비는 다 애봐야 되겠냐 이런정책 안된다니까,영아수당 지급
342,7,0.07,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",아픈아이들 의료복지나 좀 지원해라,영아수당 지급
1560,7,0.0697,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",그돈으로  불우이웃이나 지원해라,영아수당 지급
717,7,0.0697,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",누구돈으로 지원해주는거냐 특히 청년월세는 왜 해주는거냐,영아수당 지급
1899,7,0.0694,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",온갖 편법으로 저거 타먹는 사람 많을듯,영아수당 지급
1833,7,0.0687,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",제가 이해 못하는것이 수도인 서울만 이러것을 한다니 사업자 등록을 서울에 사무실이 있는 가정도 해주길바란다 세금은 서울에 내고 어처구니,영아수당 지급
937,7,0.0684,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",육아지원 좋다 정책 잘하네,영아수당 지급
1762,7,0.0684,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",ㅋㅋ  서민 정책이라 쓰고 삥땅이라 읽는거임,영아수당 지급
149,7,0.0675,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",머리가 나쁜거야 아님 생각이 없는거야,영아수당 지급
1906,7,0.0654,"아이, 것, 수, 맞벌이, 생각, 조부모, 사회, 시간, 교육, 요즘",ㅋㅋㅋ 오세훈 저것도 미쳐가네,영아수당 지급
