Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
736,4,0.0741,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",야 가만히 있어라,영아수당 지급
1667,4,0.0741,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",이딴거 하지말고  다사 비 피해없도록  재난에나 세금 써라,영아수당 지급
556,4,0.0741,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",청소년들은왜 지원이 없는데영유아보다도 더 많이 들어가구만그러니 애들을 안 낳지좀 생각이라는걸 하고 결정해라,영아수당 지급
407,4,0.0741,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",막 퍼주네  누구 돈으로 이리 하는가  전임 정부욕을 그렇게 하더니,영아수당 지급
806,4,0.0734,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",일안하냐  공무원들은 좋겠다  공무원들만 많이 낳으면 되겠네,영아수당 지급
1950,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",없는것 만들어 잘난척 하는것 보다그돈 가지고 서민들 반지하 주거지벗어나는데 조금 이나마 도움을 더 주는게 났을것 같네요,영아수당 지급
1761,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",포퓰리즘,영아수당 지급
1602,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",학교 에서 밥주는거 안되 노인들은 챙겨야지  암 그래야 기어나와서 니들 찍어주지,영아수당 지급
1664,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",세에게 편의점 도시락 먹이지 맙시다염분덩어리 아이에게 먹여 좋을거 없쥬아이 낳으면 큰돈주고 세까지 주거 해결해주면아이 안낳을 부부 없지요,영아수당 지급
1850,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",애들 또 여럿 아프겠네,영아수당 지급
1423,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",아니 젊은 애들이 나랏돈 빼먹을 궁리에 일을 안하는데 왜 이런 지원을 하는고 젊은 애들이 스스로 노력하며 좌절도 맛보고 그렇게 성장해야는거 아니가,영아수당 지급
2,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",무슨 중복인지 그럼 다 경력단절되어야하는건가,영아수당 지급
499,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",어린이 집이라도 좀 들어갈수있음좋겠구만 ㅜ 대기가 계속 생겨서 맞벌이 일을하고 싶어도 잘안되네요,영아수당 지급
1141,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",어린이집에 애들 던져놓고 카페가서 뚱카롱 허버허버 하며 남편 욕하는 예산이 삭감된거임 ㅋㅋㅋ,영아수당 지급
764,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",작아요그냥 나라에서 다키워줘요 먹고살고 공부하는거찔끔거리지말구요그래야 믾이ㅈ낳치요낚시하듯이 하지말구요,영아수당 지급
533,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",돈 뿌리는 쉬운 일 말고  진실로 내 자식을 위한다는 마음을 갖고 쭉 이어 나갈 수 있는 복지를 실천할 수 있도록 정책 다운 정책을 내놓으면 좋겠습니다,영아수당 지급
100,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",제대로 조사하고 줘라가짜 한부모가정도있다,영아수당 지급
224,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",ㅋㅋ 누구 돈으로,영아수당 지급
33,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",가 너 미국가서 욕한거 가지고 코미디 만들어서 비웃던데 는 압수수색 안하냐 아 미안하다 국립박물관을 연찬회장으로 만드느라 바쁘지 ㅋ,영아수당 지급
1331,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",하지만 줄일거 죄다 줄였죠ㅎ,영아수당 지급
379,4,0.0726,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",직장이 불안한데 뭘 결혼을하고 지롤 병이야,영아수당 지급
400,4,0.0719,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",돈으로 줄생각 하지말고 지원 물품이나 할인혜택으로 해줘라 그래야 세금 줄이고 관련 업체에 실질적인 도움이 순환된다 그냥 돈만 던져주고 생색낼꺼면 차라리 일년중 하루 날잡아서 정부지원금을 보너스 주듯 일괄로 뿌리던가이건뭐 생색은 내야겠는데 세부항목 지정하고 신경쓰기는 귀찮고 그냥 뿌려두면 받은사람들은 좋아할테니 알아서 빽을사든 분유를사든 관심없다는식이지지원이라는 말에 걸맞게 실질적인 분유값 할인이든지 기저귀값 할인 등 할인금액을 정부에서 지원하도록 바뀌어야한다,영아수당 지급
728,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",자기돈으로 주는줄알겠네 ㅋㅋㅋ,영아수당 지급
505,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",만 나이인가ㅋㅋㅋ,영아수당 지급
508,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",세 이상은,영아수당 지급
525,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",난 좋을것같은데 애낳고 집에 있으면 한푼이 아쉬울듯,영아수당 지급
543,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",난 초중고 애가 셋인데 뭐 없나,영아수당 지급
205,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",그딴거 한다고 애 안낳아 여자들 군복무 의무화시키고 대체 복무로  국가에서 운영하는 보육원으로 보내 그렇게 해서 남여 근가산점재 주고,영아수당 지급
1411,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",부모급여 저렇게 줘 가지곤 나라 소멸한다진짜 모르네 출산시마다 억을 주던 주택을 제공하던 해야지,영아수당 지급
1666,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",지돈아니라고 막 펴주네,영아수당 지급
161,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",세금만 뿌린다고 될문제가 아닌데 누구 머리에서 나오는지,영아수당 지급
120,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",돈은 학창시절에 제일 필요해요이 나라는 다 영유아 중심,영아수당 지급
868,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",동구에 애들을 위해 공원좀 만들어주면 안되나요 녹지라고는 눈꼽만큼도 없이 애만 낳으면 뭐하나요 송도 청라 어떻게 생겼나 구경좀 하고 와봐요,영아수당 지급
874,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",안심소득 실험하느라 돈이 없는거지 으리으리한거 눈에 보이는거 하려고 말고 배수구 청소처럼 기본이나 지키시길,영아수당 지급
1043,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",윤가는 사기꾼구라쟁이아주아주 나쁜 놈이네,영아수당 지급
2069,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",정치 니네들 맘데로  살아있을때 받아쓰게  빨랑주라,영아수당 지급
257,4,0.0713,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",도대체 이런 생각은 누구 머리에서 나올까,영아수당 지급
192,4,0.0707,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",이런 선심성 정책은 진짜 죄악임 받을때는 좋지만 절벽시즌에 경제적 충격이 매우커서 이후 지갑을 굳게 닫게 되고 이런 어려움은 주변에 전파되어 아이낫는거에 대한 공포가 된다,영아수당 지급
2017,4,0.0705,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",악용 되겠네 ㅋㅋ상식적으로 가능하냐 악용하라고하는거아니야  대권넘볼라고  아서라  나라잠긴다,영아수당 지급
639,4,0.07,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ만원 지원해주면 애 낳는다냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ근본적인 문제도 모르고 이거 뭐 탁상공론도 정도가 있는데 이건 와우 놀라워,영아수당 지급
1368,4,0.07,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",다른건 몰라도 자립수당은 아니지 않나,영아수당 지급
1875,4,0.07,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",내 세금으로 왜 남의 손주를 돌봐,영아수당 지급
210,4,0.07,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",그냥 결혼해서 아이 낳으면 이자 로집이나 빌려줘 전세나 그런거로,영아수당 지급
1341,4,0.07,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",청년자립수당은 또머냐,영아수당 지급
515,4,0.0697,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",다자녀 지원은 없나,영아수당 지급
598,4,0.0697,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",이거 더 늘리고 영유아 공적 돌봄  확대늦은 저녁까지대학까지 무상교육 확대 하지 않고서는 출산율 답 없을것,영아수당 지급
1127,4,0.0697,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",대통령실 새로 지어야하니 다 끌어다 써야지뭐,영아수당 지급
832,4,0.0687,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",이렇게까지 했는데도 저출산이 계속되면 정책을 통째로 갈아엎어야 하지 않나요 무상보육한다고 애 많이 낳습니까 아닙니다 엉뚱한곳에 세금 낭비하지말고 정책을 다시 민들어주세요,영아수당 지급
2002,4,0.0687,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",오세훈 진짜 짜증,영아수당 지급
1615,4,0.0687,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",세금 줄줄 샐터인데,영아수당 지급
861,4,0.0687,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",니 돈이냐,영아수당 지급
1172,4,0.0687,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",뽑지도 않은것들이 징징되는꼴,영아수당 지급
1236,4,0.0687,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",밖어 나가면 시급이 만원 정도인데 청년들에게 돈을 왜 주나요 고등학생인 우리딸도 주말에 알바하며 용돈 버는데,영아수당 지급
203,4,0.0684,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",이런걸로 출산율 절대 증가 못한다,영아수당 지급
1876,4,0.0675,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",대는  뭘지원해주는건가요      차별이넘시하네요우리도지원해주세요  제일돈도많이들어가고 힘든시기인거같은데  아무지원이없네요  ㅠ,영아수당 지급
853,4,0.0675,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",됐거는 올해 예산은 있니,영아수당 지급
63,4,0.0675,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",같은 만세끼리 당연히 소급적용해야지 이게 뭔 월생들 차별이냐ㅜㅜ,영아수당 지급
2074,4,0.0675,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",육아휴직 안해주는 회사는 어떡합니까그지같은 굥아,영아수당 지급
2046,4,0.0671,"거, 소득, 출산율, 지급, 이, 누구, 게, 임, 건가, 부부",핵가족화 되어가는 시대에 부모가 온전히 케어할 수 있게 도움줄 시스템을 생각해야지 주변에 민폐끼칠 상황만 만드넹,영아수당 지급
